,Salitix_Client_Number,Salitix_Customer_Number,SAL_Invoice_Type,Unit_Funding_Type,Reference_Number,Line_Description,Deal_Type,Invoice_No,Invoice_Date,Promotion_No,Product_No,Start_Date,End_Date,Quantity,Unit_Price,Net_Amount,VAT_Rate,Gross_Amount,Store_Format,Invoice_Description,Acquisition_Ind
149,CL023,ASD01,FX,,,,Fixed Agreement,7000130292,2021-09-28,1000134557,,2021-09-28,2021-09-28,,,3.54,0.2,4.248,,ASDA Media Partnership Income,Automatic
150,CL023,ASD01,FX,,,,Fixed Agreement,7000130296,2022-09-27,1000202911,,2022-09-27,2022-09-27,,,34310.00,0.2,41172.0,,ASDA Media Partnership Income,Automatic
151,CL023,ASD01,FX,,,,Fixed Agreement,7000130628,2021-09-28,1000130510,,2021-09-28,2021-09-28,,,1275.00,0.2,1530.0,,ASDA Media Partnership Income,Automatic
152,CL023,ASD01,FX,,,,Fixed Agreement,7000130787,2022-09-27,1000203866,,2022-09-27,2022-09-27,,,6554.35,0.2,7865.22,,ASDA Media Partnership Income,Automatic
153,CL023,ASD01,FX,,,,Fixed Agreement,7000130809,2021-09-28,1000133843,,2021-09-28,2021-09-28,,,1.64,0.2,1.9679999999999997,,ASDA Media Partnership Income,Automatic
154,CL023,ASD01,PR,E,,,Volume Agreement,7000131643,2023-09-30,1000250988,51294223.0,2023-08-24,2023-09-30,10450.0,0.37,3866.5000000000005,0.2,4639.8,,,Automatic
155,CL023,ASD01,FX,,,,Fixed Agreement,7000131971,2023-10-23,1000256685,,2023-08-03,2023-08-23,,,65766.87,0.2,78920.24399999999,,Volume Incentive - Sales based,Automatic
156,CL023,ASD01,FX,,,,Fixed Agreement,7000132054,2022-09-27,1000201892,,2022-08-11,2022-09-07,,,93545.00,0.2,112254.0,,Volume Incentive - Sales based,Automatic
157,CL023,ASD01,FX,,,,Fixed Agreement,7000146656,2021-10-28,1000140653,,2021-10-26,2021-10-26,,,601.52,0.2,721.824,,ASDA Media Partnership Income,Automatic
158,CL023,ASD01,PR,E,,,Volume Agreement,7000146949,2021-10-31,1000085017,50400992.0,2021-10-01,2021-10-31,21847.0,0.17,3713.99,0.2,4456.788,,,Automatic
159,CL023,ASD01,MS,,,,,7000146976,2023-11-03,,,2023-11-03,2023-11-03,,,5798.08,0.2,6957.696,, Look on image,Automatic
160,CL023,ASD01,MS,,,,,7000146987,2020-11-24,,,2020-11-24,2020-11-24,,,157.50,0.2,189.0,, Look on image,Automatic
161,CL023,ASD01,MS,,,,,7000146988,2020-11-24,,,2020-11-24,2020-11-24,,,157.50,0.2,189.0,, Look on image,Automatic
162,CL023,ASD01,MS,,,,,7000146989,2020-11-24,,,2020-11-24,2020-11-24,,,157.50,0.2,189.0,, Look on image,Automatic
163,CL023,ASD01,FX,,,,Fixed Agreement,7000147120,2022-10-24,1000203390,,2022-06-16,2022-07-13,,,178.00,0.2,213.6,,Volume Incentive - Sales based,Automatic
164,CL023,ASD01,FX,,,,Fixed Agreement,7000147196,2021-10-28,1000141167,,2021-10-26,2021-10-26,,,1275.00,0.2,1530.0,,ASDA Media Partnership Income,Automatic
165,CL023,ASD01,PR,E,,,Volume Agreement,7000147457,2021-10-31,1000090211,50201905.0,2021-10-01,2021-10-31,45233.0,0.4,18093.199999999997,0.2,21711.839999999997,,,Automatic
166,CL023,ASD01,PR,E,,,Volume Agreement,7000147457,2021-10-31,1000090211,50258804.0,2021-10-01,2021-10-31,4.0,0.4,1.6,0.2,1.92,,,Automatic
167,CL023,ASD01,FX,,,,Fixed Agreement,7000147691,2021-10-28,1000141592,,2021-10-26,2021-10-26,,,1036.44,0.2,1243.728,,ASDA Media Partnership Income,Automatic
168,CL023,ASD01,PR,E,,,Volume Agreement,7000147895,2021-10-31,1000088419,50863352.0,2021-10-01,2021-10-31,7013.0,0.12,841.5600000000001,0.2,1009.8720000000001,,,Automatic
169,CL023,ASD01,PR,E,,,Volume Agreement,7000147895,2021-10-31,1000088419,9620082.0,2021-10-01,2021-10-31,14897.0,0.12,1787.64,0.2,2145.168,,,Automatic
170,CL023,ASD01,PR,E,,,Volume Agreement,7000147895,2021-10-31,1000088419,9640074.0,2021-10-01,2021-10-31,8.0,0.12,0.96,0.2,1.152,,,Automatic
171,CL023,ASD01,PR,E,,,Volume Agreement,7000147904,2021-10-31,1000101805,50228277.0,2021-10-01,2021-10-31,46894.0,0.06,2813.6400000000003,0.2,3376.3680000000004,,,Automatic
172,CL023,ASD01,PR,E,,,Volume Agreement,7000148365,2021-10-31,1000086241,9619550.0,2021-10-01,2021-10-31,3259.0,0.21,684.39,0.2,821.2679999999999,,,Automatic
173,CL023,ASD01,PR,E,,,Volume Agreement,7000148376,2021-10-31,1000100220,50363589.0,2021-10-01,2021-10-31,14427.0,1.25,18033.75,0.2,21640.5,,,Automatic
174,CL023,ASD01,PR,E,,,Volume Agreement,7000148378,2021-10-31,1000102363,50201912.0,2021-10-01,2021-10-31,302810.0,0.6,181686.0,0.2,218023.19999999998,,,Automatic
175,CL023,ASD01,PR,E,,,Volume Agreement,7000148378,2021-10-31,1000102363,9641887.0,2021-10-01,2021-10-31,7.0,0.6,4.199999999999999,0.2,5.039999999999999,,,Automatic
176,CL023,ASD01,PR,E,,,Volume Agreement,7000148760,2022-10-31,1000160023,50309605.0,2022-10-01,2022-10-31,26.0,1.12,29.120000000000008,0.2,34.94400000000001,,,Automatic
177,CL023,ASD01,PR,E,,,Volume Agreement,7000148761,2022-10-31,1000159889,9647655.0,2022-10-01,2022-10-31,66602.0,0.27,17982.54,0.2,21579.048,,,Automatic
178,CL023,ASD01,PR,E,,,Volume Agreement,7000148809,2022-10-31,1000202553,50402845.0,2022-10-01,2022-10-31,18646.0,2.0,37292,0.2,44750.4,,,Automatic
179,CL023,ASD01,PR,E,,,Volume Agreement,7000148862,2022-10-31,1000205093,50228275.0,2022-10-06,2022-10-31,107572.0,1.1,118329.20000000001,0.2,141995.04,,,Automatic
180,CL023,ASD01,PR,E,,,Volume Agreement,7000149801,2021-10-31,1000137974,9629763.0,2021-10-07,2021-10-31,21951.0,0.12,2634.12,0.2,3160.944,,,Automatic
181,CL023,ASD01,PR,E,,,Volume Agreement,7000149842,2021-10-31,1000139002,50309605.0,2021-10-07,2021-10-31,3434.0,1.12,3846.080000000001,0.2,4615.296000000001,,,Automatic
182,CL023,ASD01,PR,E,,,Volume Agreement,7000150096,2022-10-31,1000157999,50045340.0,2022-10-01,2022-10-31,5537.0,0.59,3266.83,0.2,3920.196,,,Automatic
183,CL023,ASD01,PR,E,,,Volume Agreement,7000150099,2022-10-31,1000158668,50863352.0,2022-10-01,2022-10-31,53.0,0.13,6.89,0.2,8.267999999999999,,,Automatic
184,CL023,ASD01,PR,E,,,Volume Agreement,7000150104,2022-10-31,1000167406,51053989.0,2022-10-01,2022-10-31,7715.0,0.33,2545.95,0.2,3055.14,,,Automatic
185,CL023,ASD01,PR,E,,,Volume Agreement,7000150109,2022-10-31,1000191013,51177788.0,2022-10-01,2022-10-31,7577.0,0.02,151.54000000000002,0.2,181.848,,,Automatic
186,CL023,ASD01,PR,E,,,Volume Agreement,7000150109,2022-10-31,1000191013,50641377.0,2022-10-01,2022-10-31,7.0,0.02,0.14,0.2,0.168,,,Automatic
187,CL023,ASD01,PR,E,,,Volume Agreement,7000150110,2022-10-31,1000192155,9647655.0,2022-10-01,2022-10-31,66602.0,0.73,48619.46,0.2,58343.352,,,Automatic
188,CL023,ASD01,PR,E,,,Volume Agreement,7000150136,2021-10-31,1000101797,50108470.0,2021-10-01,2021-10-31,17895.0,0.14,2505.3000000000006,0.2,3006.3600000000006,,,Automatic
189,CL023,ASD01,FX,,,,Fixed Agreement,7000150163,2020-11-20,1000070692,,2020-11-05,2020-11-05,,,20000.00,0.2,24000.0,,Promotional Funding,Automatic
190,CL023,ASD01,PR,E,,,Volume Agreement,7000150225,2022-10-31,1000205721,51172512.0,2022-10-06,2022-10-31,1483.0,1.15,1705.45,0.2,2046.54,,,Automatic
191,CL023,ASD01,PR,E,,,Volume Agreement,7000150229,2022-10-31,1000205743,9647032.0,2022-10-27,2022-10-31,6307.0,0.6,3784.2,0.2,4541.04,,,Automatic
192,CL023,ASD01,MS,,,,,7000150464,2018-10-25,,,2018-10-25,2018-10-25,,,15070.00,0.2,18084.0,, Look on image,Automatic
193,CL023,ASD01,PR,E,,,Volume Agreement,7000150600,2021-10-31,1000085765,50863357.0,2021-10-01,2021-10-31,16796.0,0.09,1511.64,0.2,1813.968,,,Automatic
194,CL023,ASD01,PR,E,,,Volume Agreement,7000150656,2021-10-31,1000135129,50934123.0,2021-10-07,2021-10-31,2644.0,0.87,2300.2799999999997,0.2,2760.336,,,Automatic
195,CL023,ASD01,PR,E,,,Volume Agreement,7000150672,2021-10-31,1000135870,50201909.0,2021-10-07,2021-10-31,10800.0,0.23,2484.0,0.2,2980.7999999999997,,,Automatic
196,CL023,ASD01,PR,E,,,Volume Agreement,7000150701,2022-10-31,1000160271,9619550.0,2022-10-01,2022-10-31,2580.0,0.21,541.8,0.2,650.16,,,Automatic
197,CL023,ASD01,FX,,,,Fixed Agreement,7000165193,2021-11-29,1000148464,,2021-11-28,2021-11-28,,,4250.00,0.2,5100.0,,ASDA Media Partnership Income,Automatic
198,CL023,ASD01,FX,,,,Fixed Agreement,7000165226,2021-11-29,1000148742,,2021-11-28,2021-11-28,,,32470.93,0.2,38965.116,,ASDA Media Partnership Income,Automatic
199,CL023,ASD01,FX,,,,Fixed Agreement,7000165292,2021-11-29,1000149436,,2021-10-07,2021-11-03,,,12180.00,0.2,14616.0,,Promotional Funding,Automatic
200,CL023,ASD01,FX,,,,Fixed Agreement,7000165296,2021-11-29,1000149465,,2021-11-28,2021-11-28,,,2778.09,0.2,3333.708,,ASDA Media Partnership Income,Automatic
201,CL023,ASD01,FX,,,,Fixed Agreement,7000165385,2021-11-29,1000150752,,2021-11-28,2021-11-28,,,517.06,0.2,620.4719999999999,,ASDA Media Partnership Income,Automatic
202,CL023,ASD01,PR,E,,,Volume Agreement,7000165410,2023-12-08,1000259349,50381587.0,2023-12-01,2023-12-06,7914.0,0.6,4748.4,0.2,5698.079999999999,,,Automatic
203,CL023,ASD01,FX,,,,Fixed Agreement,7000165506,2021-11-29,1000147445,,2021-11-28,2021-11-28,,,468.95,0.2,562.74,,ASDA Media Partnership Income,Automatic
204,CL023,ASD01,FX,,,,Fixed Agreement,7000165545,2021-11-29,1000147787,,2021-11-28,2021-11-28,,,1275.00,0.2,1530.0,,ASDA Media Partnership Income,Automatic
205,CL023,ASD01,FX,,,,Fixed Agreement,7000165599,2021-11-29,1000148367,,2021-11-28,2021-11-28,,,312.35,0.2,374.82,,ASDA Media Partnership Income,Automatic
206,CL023,ASD01,FX,,,,Fixed Agreement,7000165761,2021-11-29,1000150261,,2021-11-28,2021-11-28,,,58.46,0.2,70.152,,ASDA Media Partnership Income,Automatic
207,CL023,ASD01,FX,,,,Fixed Agreement,7000165835,2021-11-29,1000151492,,2021-11-28,2021-11-28,,,11240.83,0.2,13488.996,,ASDA Media Partnership Income,Automatic
208,CL023,ASD01,FX,,,,Fixed Agreement,7000165860,2020-12-29,1000077110,,2020-12-29,2020-12-29,,,5100.00,0.2,6120.0,,ASDA Media Partnership Income,Automatic
209,CL023,ASD01,FX,,,,Fixed Agreement,7000165941,2020-12-29,1000079343,,2020-12-29,2020-12-29,,,1750.94,0.2,2101.128,,ASDA Media Partnership Income,Automatic
210,CL023,ASD01,PR,E,,,Volume Agreement,7000166000,2023-12-08,1000261971,50228275.0,2023-12-01,2023-12-06,19432.0,1.95,37892.4,0.2,45470.88,,,Automatic
211,CL023,ASD01,FX,,,,Fixed Agreement,7000166066,2021-11-29,1000149028,,2021-11-28,2021-11-28,,,87.77,0.2,105.324,,ASDA Media Partnership Income,Automatic
212,CL023,ASD01,FX,,,,Fixed Agreement,7000166178,2021-11-29,1000150745,,2021-11-28,2021-11-28,,,295.67,0.2,354.80400000000003,,ASDA Media Partnership Income,Automatic
213,CL023,ASD01,FX,,,,Fixed Agreement,7000166191,2021-11-29,1000151001,,2021-11-28,2021-11-28,,,8688.46,0.2,10426.151999999998,,ASDA Media Partnership Income,Automatic
214,CL023,ASD01,FX,,,,Fixed Agreement,7000166350,2020-12-22,1000078564,,2020-12-03,2020-12-14,,,7520.75,0.2,9024.9,,Promotional Funding,Automatic
215,CL023,ASD01,FX,,,,Fixed Agreement,7000166419,2020-12-29,1000077635,,2020-12-29,2020-12-29,,,5100.00,0.2,6120.0,,ASDA Media Partnership Income,Automatic
216,CL023,ASD01,FX,,,,Fixed Agreement,7000166477,2020-12-29,1000079038,,2020-12-29,2020-12-29,,,5100.00,0.2,6120.0,,ASDA Media Partnership Income,Automatic
217,CL023,ASD01,FX,,,,Fixed Agreement,7000166482,2020-12-29,1000079160,,2020-12-29,2020-12-29,,,7531.01,0.2,9037.212,,ASDA Media Partnership Income,Automatic
218,CL023,ASD01,FX,,,,Fixed Agreement,7000166615,2021-11-29,1000150441,,2021-11-28,2021-11-28,,,106.72,0.2,128.064,,ASDA Media Partnership Income,Automatic
219,CL023,ASD01,FX,,,,Fixed Agreement,7000166643,2021-11-29,1000150842,,2021-11-28,2021-11-28,,,212.21,0.2,254.652,,ASDA Media Partnership Income,Automatic
220,CL023,ASD01,FX,,,,Fixed Agreement,7000166648,2021-11-29,1000150886,,2021-11-28,2021-11-28,,,8925.00,0.2,10710.0,,ASDA Media Partnership Income,Automatic
221,CL023,ASD01,FX,,,,Fixed Agreement,7000167116,2021-11-29,1000150587,,2021-11-28,2021-11-28,,,2344.08,0.2,2812.8959999999997,,ASDA Media Partnership Income,Automatic
222,CL023,ASD01,FX,,,,Fixed Agreement,7000167342,2020-12-29,1000078090,,2020-12-29,2020-12-29,,,1788.88,0.2,2146.656,,ASDA Media Partnership Income,Automatic
223,CL023,ASD01,MS,,,,,7000186577,2019-12-11,,,2019-12-11,2019-12-11,,,200.00,0.2,240.0,, Look on image,Automatic
224,CL023,ASD01,MS,,,,,7000187761,2018-12-14,,,2018-12-14,2018-12-14,,,8011.00,0.2,9613.199999999999,, Look on image,Automatic
225,CL023,ASD01,MS,,,,,7000187762,2018-12-14,,,2018-12-14,2018-12-14,,,5000.00,0.2,6000.0,, Look on image,Automatic
226,CL023,ASD01,MS,,,,,7000187763,2018-12-14,,,2018-12-14,2018-12-14,,,7500.00,0.2,9000.0,, Look on image,Automatic
227,CL023,ASD01,MS,,,,,7000187764,2018-12-14,,,2018-12-14,2018-12-14,,,2000.00,0.2,2400.0,, Look on image,Automatic
228,CL023,ASD01,MS,,,,,7000187765,2018-12-14,,,2018-12-14,2018-12-14,,,16000.00,0.2,19200.0,, Look on image,Automatic
229,CL023,ASD01,MS,,,,,7000188226,2019-12-13,,,2019-12-13,2019-12-13,,,1400.00,0.2,1680.0,, Look on image,Automatic
230,CL023,ASD01,MS,,,,,7000188227,2019-12-13,,,2019-12-13,2019-12-13,,,600.00,0.2,720.0,, Look on image,Automatic
231,CL023,ASD01,MS,,,,,7000188228,2019-12-13,,,2019-12-13,2019-12-13,,,13388.00,0.2,16065.599999999999,, Look on image,Automatic
232,CL023,ASD01,MS,,,,,7000188229,2019-12-13,,,2019-12-13,2019-12-13,,,770.00,0.2,924.0,, Look on image,Automatic
233,CL023,ASD01,MS,,,,,7000188230,2019-12-13,,,2019-12-13,2019-12-13,,,770.00,0.2,924.0,, Look on image,Automatic
234,CL023,ASD01,MS,,,,,7000188231,2019-12-13,,,2019-12-13,2019-12-13,,,260.00,0.2,312.0,, Look on image,Automatic
235,CL023,ASD01,MS,,,,,7000188232,2019-12-13,,,2019-12-13,2019-12-13,,,260.00,0.2,312.0,, Look on image,Automatic
236,CL023,ASD01,MS,,,,,7000188233,2019-12-13,,,2019-12-13,2019-12-13,,,260.00,0.2,312.0,, Look on image,Automatic
237,CL023,ASD01,MS,,,,,7000188234,2019-12-13,,,2019-12-13,2019-12-13,,,260.00,0.2,312.0,, Look on image,Automatic
238,CL023,ASD01,MS,,,,,7000188235,2019-12-13,,,2019-12-13,2019-12-13,,,1400.00,0.2,1680.0,, Look on image,Automatic
239,CL023,ASD01,MS,,,,,7000188236,2019-12-13,,,2019-12-13,2019-12-13,,,2640.00,0.2,3168.0,, Look on image,Automatic
240,CL023,ASD01,MS,,,,,7000188237,2019-12-13,,,2019-12-13,2019-12-13,,,770.00,0.2,924.0,, Look on image,Automatic
241,CL023,ASD01,MS,,,,,7000188238,2019-12-13,,,2019-12-13,2019-12-13,,,770.00,0.2,924.0,, Look on image,Automatic
242,CL023,ASD01,MS,,,,,7000188239,2019-12-13,,,2019-12-13,2019-12-13,,,26560.00,0.2,31872.0,, Look on image,Automatic
243,CL023,ASD01,MS,,,,,7000188240,2019-12-13,,,2019-12-13,2019-12-13,,,29750.00,0.2,35700.0,, Look on image,Automatic
244,CL023,ASD01,MS,,,,,7000188241,2019-12-13,,,2019-12-13,2019-12-13,,,27986.00,0.2,33583.2,, Look on image,Automatic
245,CL023,ASD01,MS,,,,,7000188242,2019-12-13,,,2019-12-13,2019-12-13,,,14848.00,0.2,17817.6,, Look on image,Automatic
246,CL023,ASD01,MS,,,,,7000188243,2019-12-13,,,2019-12-13,2019-12-13,,,13600.00,0.2,16320.0,, Look on image,Automatic
247,CL023,ASD01,MS,,,,,7000188244,2019-12-13,,,2019-12-13,2019-12-13,,,13600.00,0.2,16320.0,, Look on image,Automatic
248,CL023,ASD01,MS,,,,,7000188245,2019-12-13,,,2019-12-13,2019-12-13,,,2800.00,0.2,3360.0,, Look on image,Automatic
249,CL023,ASD01,MS,,,,,7000188246,2019-12-13,,,2019-12-13,2019-12-13,,,3000.00,0.2,3600.0,, Look on image,Automatic
250,CL023,ASD01,MS,,,,VOLUME REBATE,7000005409,2019-01-06,,,2019-01-06,2019-01-06,,,528.15,0.2,633.78,,VOLUME REBATE Look on image,Automatic
251,CL023,ASD01,FX,,,,Fixed Agreement,7000094411,2021-07-27,1000119455,,2021-07-27,2021-07-27,,,529.58,0.2,635.496,,ASDA Media Partnership Income,Automatic
252,CL023,ASD01,PR,E,,,Volume Agreement,7000150702,2022-10-31,1000163656,50201912.0,2022-10-01,2022-10-31,443057.0,0.82,363306.74,0.2,435968.088,,,Automatic
253,CL023,ASD01,PR,E,,,Volume Agreement,7000150702,2022-10-31,1000163656,9641887.0,2022-10-01,2022-10-31,1.0,0.82,0.82,0.2,0.9839999999999999,,,Automatic
254,CL023,ASD01,FX,,,,Fixed Agreement,7000192233,2019-12-30,1000017360,,2019-11-18,2019-12-15,,,171993.78,0.2,206392.536,,Volume Incentive - Sales based,Automatic
255,CL023,ASD01,FX,,,,Fixed Agreement,7000026651,2022-03-01,1000166146,,2022-02-28,2022-02-28,,,266.78,0.2,320.13599999999997,,ASDA Media Partnership Income,Automatic
256,CL023,ASD01,FX,,,,Fixed Agreement,7000026683,2021-02-26,1000094771,,2021-02-26,2021-02-26,,,213.36,0.2,256.032,,ASDA Media Partnership Income,Automatic
257,CL023,ASD01,FX,,,,Fixed Agreement,7000027022,2021-02-26,1000093437,,2021-02-26,2021-02-26,,,102.37,0.2,122.844,,ASDA Media Partnership Income,Automatic
258,CL023,ASD01,FX,,,,Fixed Agreement,7000027063,2021-02-26,1000094045,,2021-02-26,2021-02-26,,,102.23,0.2,122.676,,ASDA Media Partnership Income,Automatic
259,CL023,ASD01,FX,,,,Fixed Agreement,7000027082,2021-02-26,1000094305,,2021-02-26,2021-02-26,,,66.50,0.2,79.8,,ASDA Media Partnership Income,Automatic
260,CL023,ASD01,FX,,,,Fixed Agreement,7000027184,2022-03-01,1000167806,,2022-02-28,2022-02-28,,,39769.30,0.2,47723.16,,ASDA Media Partnership Income,Automatic
261,CL023,ASD01,FX,,,,Fixed Agreement,7000027657,2022-03-01,1000167004,,2022-02-28,2022-02-28,,,56.20,0.2,67.44,,ASDA Media Partnership Income,Automatic
262,CL023,ASD01,MS,,,,,7000027988,2022-03-09,,,2022-03-09,2022-03-09,,,7002.08,0.2,8402.496,, Look on image,Automatic
263,CL023,ASD01,MS,,,,,7000027989,2022-03-09,,,2022-03-09,2022-03-09,,,10126.05,0.2,12151.259999999998,, Look on image,Automatic
264,CL023,ASD01,MS,,,,,7000027990,2022-03-09,,,2022-03-09,2022-03-09,,,4360.67,0.2,5232.804,, Look on image,Automatic
265,CL023,ASD01,FX,,,,Fixed Agreement,7000028046,2021-02-26,1000094911,,2021-02-26,2021-02-26,,,255.41,0.2,306.49199999999996,,ASDA Media Partnership Income,Automatic
266,CL023,ASD01,FX,,,,Fixed Agreement,7000028229,2022-03-01,1000168417,,2022-02-28,2022-02-28,,,30.70,0.2,36.839999999999996,,ASDA Media Partnership Income,Automatic
267,CL023,ASD01,MS,,,,,7000028698,2022-03-17,,,2022-03-17,2022-03-17,,,2548.77,0.2,3058.524,, Look on image,Automatic
268,CL023,ASD01,MS,,,,,7000028699,2022-03-17,,,2022-03-17,2022-03-17,,,8685.79,0.2,10422.948,, Look on image,Automatic
269,CL023,ASD01,FX,,,,Fixed Agreement,7000059183,2020-05-12,1000039742,,2020-02-27,2020-03-18,,,78257.79,0.2,93909.34799999998,,Volume Incentive - Sales based,Automatic
270,CL023,ASD01,FX,,,,Fixed Agreement,7000059656,2022-05-09,1000179727,,2022-02-24,2022-03-23,,,182.77,0.2,219.324,,Volume Incentive - Sales based,Automatic
271,CL023,ASD01,FX,,,,Fixed Agreement,7000060276,2020-05-27,1000039777,,2020-05-14,2020-05-14,,,323.73,0.2,388.476,,ASDA Media Partnership Income,Automatic
272,CL023,ASD01,MS,,,,VOLUME REBATE,7000060509,2019-04-28,,,2019-04-28,2019-04-28,,,494791.70,0.2,593750.04,,VOLUME REBATE Look on image,Automatic
273,CL023,ASD01,MS,,,,VOLUME REBATE,7000060513,2019-04-28,,,2019-04-28,2019-04-28,,,109094.70,0.2,130913.63999999998,,VOLUME REBATE Look on image,Automatic
274,CL023,ASD01,MS,,,,VOLUME REBATE,7000060520,2019-04-28,,,2019-04-28,2019-04-28,,,140.40,0.2,168.48,,VOLUME REBATE Look on image,Automatic
275,CL023,ASD01,MS,,,,VOLUME REBATE,7000060541,2019-04-28,,,2019-04-28,2019-04-28,,,3111.15,0.2,3733.38,,VOLUME REBATE Look on image,Automatic
276,CL023,ASD01,MS,,,,VOLUME REBATE,7000060549,2019-04-28,,,2019-04-28,2019-04-28,,,16870.80,0.2,20244.96,,VOLUME REBATE Look on image,Automatic
277,CL023,ASD01,MS,,,,VOLUME REBATE,7000060552,2019-04-28,,,2019-04-28,2019-04-28,,,18348.80,0.2,22018.559999999998,,VOLUME REBATE Look on image,Automatic
278,CL023,ASD01,MS,,,,VOLUME REBATE,7000060641,2019-04-28,,,2019-04-28,2019-04-28,,,20029.14,0.2,24034.967999999997,,VOLUME REBATE Look on image,Automatic
279,CL023,ASD01,MS,,,,,7000060870,2019-04-30,,,2019-04-30,2019-04-30,,,200000.00,0.2,240000.0,, Look on image,Automatic
280,CL023,ASD01,FX,,,,Fixed Agreement,7000061281,2020-05-26,1000036980,,2019-11-07,2019-11-17,,,28159.00,0.2,33790.799999999996,,Volume Incentive - Sales based,Automatic
281,CL023,ASD01,FX,,,,Fixed Agreement,7000062149,2020-05-27,1000038650,,2020-05-14,2020-05-14,,,4740.45,0.2,5688.54,,ASDA Media Partnership Income,Automatic
282,CL023,ASD01,MS,,,,,7000062192,2019-04-29,,,2019-04-29,2019-04-29,,,2805.00,0.2,3366.0,, Look on image,Automatic
283,CL023,ASD01,MS,,,,,7000062193,2019-04-29,,,2019-04-29,2019-04-29,,,2000.00,0.2,2400.0,, Look on image,Automatic
284,CL023,ASD01,MS,,,,,7000062194,2019-04-29,,,2019-04-29,2019-04-29,,,1488.00,0.2,1785.6,, Look on image,Automatic
285,CL023,ASD01,MS,,,,,7000062195,2019-04-29,,,2019-04-29,2019-04-29,,,1275.00,0.2,1530.0,, Look on image,Automatic
286,CL023,ASD01,MS,,,,,7000062196,2019-04-29,,,2019-04-29,2019-04-29,,,1000.00,0.2,1200.0,, Look on image,Automatic
287,CL023,ASD01,MS,,,,,7000062197,2019-04-29,,,2019-04-29,2019-04-29,,,2000.00,0.2,2400.0,, Look on image,Automatic
288,CL023,ASD01,FX,,,,Fixed Agreement,7000080377,2023-06-26,1000240302,,2023-06-26,2023-06-26,,,72200.00,0.2,86640.0,,ASDA Media Partnership Income,Automatic
289,CL023,ASD01,FX,,,,Fixed Agreement,7000080480,2022-06-28,1000187074,,2022-06-27,2022-06-27,,,6660.00,0.2,7992.0,,ASDA Media Partnership Income,Automatic
290,CL023,ASD01,FX,,,,Fixed Agreement,7000080655,2021-06-10,1000112278,,2021-03-25,2021-04-21,,,38635.30,0.2,46362.36,,Promotional Funding,Automatic
291,CL023,ASD01,MS,,,,,7000080917,2023-06-22,,,2023-06-22,2023-06-22,,,561.80,0.2,674.16,, Look on image,Automatic
292,CL023,ASD01,MS,,,,VOLUME REBATE,7000081012,2019-06-01,,,2019-06-01,2019-06-01,,,7005.57,0.2,8406.684,,VOLUME REBATE Look on image,Automatic
293,CL023,ASD01,PR,E,,,Volume Agreement,7000081133,2023-06-23,1000235145,51074408.0,2023-06-01,2023-06-21,11400.0,1.25,14250.0,0.2,17100.0,,,Automatic
294,CL023,ASD01,FX,,,,Fixed Agreement,7000081236,2021-06-29,1000112698,,2021-06-28,2021-06-28,,,1410.87,0.2,1693.0439999999999,,ASDA Media Partnership Income,Automatic
295,CL023,ASD01,FX,,,,Fixed Agreement,7000081289,2021-06-29,1000114289,,2021-06-28,2021-06-28,,,1532.83,0.2,1839.396,,ASDA Media Partnership Income,Automatic
296,CL023,ASD01,FX,,,,Fixed Agreement,7000081437,2021-06-29,1000116423,,2021-06-28,2021-06-28,,,999.05,0.2,1198.86,,ASDA Media Partnership Income,Automatic
297,CL023,ASD01,MS,,,,VOLUME REBATE,7000081444,2019-06-01,,,2019-06-01,2019-06-01,,,100257.00,0.2,120308.4,,VOLUME REBATE Look on image,Automatic
298,CL023,ASD01,FX,,,,Fixed Agreement,7000081456,2021-06-29,1000116614,,2021-06-28,2021-06-28,,,973.56,0.2,1168.272,,ASDA Media Partnership Income,Automatic
299,CL023,ASD01,MS,,,,VOLUME REBATE,7000081606,2019-06-01,,,2019-06-01,2019-06-01,,,2480.80,0.2,2976.96,,VOLUME REBATE Look on image,Automatic
